"FAC_NAME","FAC_ADDRESS_ONE","LATITUDE","LONGITUDE","COUNTY","CENS_TRACT","FAC_CITY","OSHPD_ID"
"CENTRAL CITY COMMUNITY HEALTH CENTER, INC.","13742 AMAR RD","34.05386","-117.97667","Los Angeles","6037406901","LA PUENTE","306198038"
"CENTRAL CITY COMMUNITY HEALTH CENTER, INC.","4126 MAINE AVE","34.08743","-117.96039","Los Angeles","6037405102","BALDWIN PARK","306198040"
"TARZANA TREATMENT CTR FAMILY MED CLINIC-LANCASTER","907 W LANCASTER BLVD","34.69736","-118.14717","Los Angeles","6037900806","LANCASTER","306195049"
"S. MARK TAPER FOUNDATION HEALTH CLINIC","4000 S MAIN ST","34.0104694","-118.2737963","Los Angeles","6037228420","LOS ANGELES","306197430"
"WHITTIER PREGNANCY CARE CLINIC","16147 WHITTIER BLVD","33.94149","-117.98578","Los Angeles","6037500201","WHITTIER","306195056"
"AVENAL COMMUNITY HEALTH CENTER","1000 SKYLINE BLVD","36.007458","-120.121476","Kings","6031001701","AVENAL","306164018"
"COMMUNITY MEDICAL CENTERS, WATERLOO","1031 WATERLOO RD","37.96727","-121.2724","San Joaquin","6077001600","STOCKTON","306394117"
"HANSEN FAMILY HEALTH CENTER","215 W BEAMER ST","38.68484","-121.79419","Yolo","6113010902","WOODLAND","306574021"
"BAART-ANTIOCH","3707 SUNSET LN","37.9845","-121.8042","Contra Costa","6013308001","ANTIOCH","306074112"
"WASHINGTON ON WHEELS","2000 MOWRY AVE","37.55801","-121.98063","Alameda","6001441924","FREMONT","306014179"
"FEMINIST WOMENS HEALTH CENTER","1901 VICTOR AVE","40.57851","-122.33865","Shasta","6089010300","REDDING","306452318"
"UNICARE COMMUNITY HEALTH CENTER, INC.","308 N LA CADENA DR","34.06817","-117.32401","San Bernardino","6071012500","COLTON","306364577"
"SOUTHWEST COMMUNITY HEALTH CENTER","751 LOMBARDI CT","38.42789","-122.74859","Sonoma","6097153300","SANTA ROSA","306494058"
"KERN VALLEY MEDICAL CENTER","6310 LAKE ISABELLA BLVD","35.62729","-118.47382","Kern","6029005204","LAKE ISABELLA","306154110"
"MACLAY HEALTH CENTER FOR CHILDREN","12540 PIERCE ST","34.27162","-118.40719","Los Angeles","6037104108","PACOIMA","306196205"
"ANTELOPE VALLEY COMMUNITY CLINIC MOBILE HEALTH CLINIC II","45104 10TH ST W","34.7025845","-118.1477055","Los Angeles","6037900806","LANCASTER","306197818"
"QUEENSCARE FAMILY CLINICS-MOBILE DENTAL VAN 1","4618 FOUNTAIN AVE","34.09559","-118.29013","Los Angeles","6037191302","LOS ANGELES","306197564"
"QUEENSCARE FAMILY CLINICS - MOBILE DENTAL VAN 2","4618 FOUNTAIN AVE","34.0956029","-118.290342","Los Angeles","6037191302","LOS ANGELES","306197653"
"QUEENSCARE FAMILY CLINICS - MOBILE DENTAL VAN 4","4618 FOUNTAIN AVE","34.0956029","-118.290342","Los Angeles","6037191302","LOS ANGELES","306197654"
"ANTELOPE VALLEY COMMUNITY CLINIC HEALTH AND WELLNESS CENTER","45104 10TH ST W","34.70245","-118.14809","Los Angeles","6037900806","LANCASTER","306197488"
"EL PROYECTO DEL BARRIO, INC. - AZUSA CLINIC","150 N AZUSA AVE","34.12384","-117.90756","Los Angeles","6037404301","AZUSA","306196735"
"ANTELOPE VALLEY COMMUNITY CLINIC - PALMDALE","2151 E PALMDALE BLVD","34.58014","-118.08993","Los Angeles","6037910601","PALMDALE","306197490"
"TENDERLOIN HEALTH SERVICES, A PROGRAM OF HEALTHRIGHT 360","330 ELLIS ST","37.78506","-122.41167","San Francisco","6075012301","SAN FRANCISCO","306384165"
"NORTH EAST MEDICAL SERVICES-LELAND AVENUE","82 LELAND AVE","37.71182","-122.40524","San Francisco","6075026403","SAN FRANCISCO","306384053"
"NEIGHBORHOOD HEALTHCARE - GRAND AVE","1001 E GRAND AVE","33.12636","-117.06815","San Diego","6073020602","ESCONDIDO","306374410"
"RIVERSIDE LIFE SERVICES MOBILE CLINIC","3727 MCCRAY ST","33.94857","-117.39694","Riverside","6065031100","RIVERSIDE","306334744"
"PEOPLES COMMUNITY CLINIC","540 N SAN JACINTO ST","33.7555","-116.95864","Riverside","6065043508","HEMET","306334702"
"MAGNOLIA COMMUNITY HEALTH CENTER","9380 MAGNOLIA AVE","33.9215031","-117.4443678","Riverside","6065031601","RIVERSIDE","306334647"
"VCC: LAKE ELSINORE","30195 FRASER DR","33.68451","-117.3679","Riverside","6065043005","LAKE ELSINORE","306334728"
"MI CLINICA","1058 3RD AVE","32.61456","-117.06947","San Diego","6073013102","CHULA VISTA","306374529"
"LIFELONG ASHBY HEALTH CENTER","3075 ADELINE ST","37.85309","-122.26957","Alameda","6001423901","BERKELEY","306014360"
"COMPREHENSIVE COMMUNITY HEALTH CENTERS, INC. - SUNLAND","8316 FOOTHILL BLVD","34.25965","-118.31432","Los Angeles","6037103400","SUNLAND","306191327"
"AMPLA HEALTH OROVILLE MEDICAL AND DENTAL","2800 LINCOLN ST","39.5023","-121.55168","Butte","6007003002","OROVILLE","306044166"
"THE CENTER FOR HEALTH AND PREVENTION","1152 E GRAND AVE","35.1201","-120.59823","San Luis Obispo","6079011902","ARROYO GRANDE","306400795"
"COMMUNITY HEALTH CENTERS SANTA MARIA HIGH SCHOOL","901 S BROADWAY","34.94302","-120.43602","Santa Barbara","6083002404","SANTA MARIA","306424058"
"CLINICAS DEL CAMINO REAL INC VENTURA","200 S WELLS RD","34.29317","-119.15971","Ventura","6111001201","VENTURA","306561202"
"WALK-IN CARE AND FAMILY CARE","217 W CENTRAL AVE","34.66083","-120.46007","Santa Barbara","6083002802","LOMPOC","306424093"
"CENTER FOR WOMENS HEALTH","210 S PALISADE DR","34.95175","-120.41208","Santa Barbara","6083002211","SANTA MARIA","306424092"
"THE CENTER FOR HEALTH AND PREVENTION","705 GRAND AVE","35.29018","-120.65325","San Luis Obispo","6079011002","SAN LUIS OBISPO","306400771"
"MEDICAL CLINIC  AT MORRO","658 MORRO AVE","35.36456","-120.85111","San Luis Obispo","6079010602","MORRO BAY","306404101"
"CLINICAS DEL CAMINO REAL, INC.-EL RIO","221 E VENTURA BLVD","34.23271","-119.17132","Ventura","6111005003","OXNARD","306564192"
"TUOLUMNE ME-WUK HEALTH AND WELLNESS CENTER","22044 CEDAR RD","37.9849","-120.36513","Tuolumne","6109004100","SONORA","306554021"
"SACRAMENTO LIFE CENTER MOBILE CLINIC NO.2","2316 BELL EXECUTIVE LANE","38.59719","-121.40969","Sacramento","6067005505","SACRAMENTO","306344233"
"COMMUNITY MEDICAL CENTERS - MARIPOSA ROAD","2015 E MARIPOSA RD","37.9389051","-121.2444401","San Joaquin","6077002100","STOCKTON","306394111"
"HEALTHCARE FOR THE HOMELESS MOBILE MEDICAL UNIT","195 E VIRGINA ST","37.3261081","-121.8778473","Santa Clara","6085501600","SAN JOSE","306434204"
"CHINA LAKE COMMUNITY HEALTH CLINIC","1041 N CHINA LAKE BLVD","35.6391452","-117.6698908","Kern","6029005401","RIDGECREST","306154170"
"SALUD CLINIC","500B JEFFERSON BLVD","38.5881","-121.52701","Yolo","6113010102","WEST SACRAMENTO","306574014"
"WESTWOOD FAMILY PRACTICE","209 BIRCH ST","40.3008799","-121.0019418","Lassen","6035040200","WESTWOOD","306182322"
"LA MAESTRA COMMUNITY HEALTH CENTERS - LEMON GROVE","7967 BROADWAY","32.7426628","-117.0271813","San Diego","6073014400","LEMON GROVE","306374437"
"CENTRO MEDICO, ESCONDIDO","1121 E WASHINGTON AVE","33.13229","-117.06933","San Diego","6073020202","ESCONDIDO","306374448"
"VALLEY VILLAGE PRIMARY CARE CLINIC","390 N WINCHESTER BLVD","37.33212","-121.95027","Santa Clara","6085505900","SANTA CLARA","306434107"
"LA PALA DENTAL CLINIC","242 LA PALA DR","37.37734","-121.82843","Santa Clara","6085503902","SAN JOSE","306434279"
"CSVS NORTH MAIN","2180 N MAIN ST","36.72672","-121.65632","Monterey","6053010506","SALINAS","306274093"
"CLINICA DE SALUD DEL VALLE DE SALINAS GONZALES","126 FIFTH ST","36.50835","-121.44443","Monterey","6053010804","GONZALES","306274094"
"TELEHEALTH AND VISITING SPECIALIST CENTER","2426 BUHNE ST","40.78592","-124.14066","Humboldt","6023000600","EUREKA","306124030"
"ELSIE ALLEN HEALTH CENTER","599 BELLEVUE AVE","38.40191","-122.73455","Sonoma","6097153200","SANTA ROSA","306494080"
"MARIN COMMUNITY CLINIC - SAN RAFAEL CAMPUS","3260 KERNER BLVD","37.96103","-122.50175","Marin","6041112202","SAN RAFAEL","306214054"
"SAMARITAN HOUSE FREE CLINIC OF REDWOOD CITY","114 5TH AVE","37.4688","-122.20726","San Mateo","6081610601","REDWOOD CITY","306414104"
"TURLOCK PREGNANCY CENTER","134 REGIS ST","37.51936","-120.8508","Stanislaus","6099003909","TURLOCK","306504099"
"SUTTER SENIORCARE SITE II","1234 U ST","38.56718","-121.49502","Sacramento","6067002000","SACRAMENTO","306344103"
"COMMUNITY HEALTH CENTERS DEL VALLE","430 S BLOSSER RD","34.94924","-120.45373","Santa Barbara","6083002402","SANTA MARIA","306424105"
"COMMUNITY HEALTH CLINIC OLE","911 WASHINGTON ST","38.57809","-122.57709","Napa","6055202000","CALISTOGA","306284016"
"PLANNED PARENTHOOD LOS ANGELES POMONA CENTER","1550 N GAREY AVE","34.0735","-117.75223","Los Angeles","6037402303","POMONA","306190905"
"COMMUNITY HEALTH CLINIC OLE","1100 TRANCAS ST","38.32339","-122.29694","Napa","6055200602","NAPA","306284020"
"SANTA ROSA COMMUNITY DENTAL CENTER","1110 N DUTTON AVE","38.4467505","-122.7297797","Sonoma","6097153001","SANTA ROSA","306494125"
"CHINESE COMMUNITY HEALTH SERVICES","1800 31ST AVE","37.7534634","-122.4891481","San Francisco","6075032902","SAN FRANCISCO","306384154"
"BISHOPS PEAK WOMENS HEALTH CENTER","1941 JOHNSON AVE","35.2779236","-120.6495605","San Luis Obispo","6079011002","SAN LUIS OBISPO","306404080"
"MISSION CITY COMMUNITY NETWORK, INC.","15206 PARTHENIA ST","34.22818","-118.46373","Los Angeles","6037117530","NORTH HILLS","306194138"
"PLANNED PARENTHOOD CLEARLAKE CENTER","14671 OLYMPIC DR","38.9609112","-122.6433417","Lake","6033000802","CLEARLAKE","306174014"
"CLINICA DE SALUD DEL VALLE DE SALINAS-SOLEDAD","799 FRONT ST","36.42509","-121.32633","Monterey","6053011102","SOLEDAD","306274007"
"GRANGER SCHOOL BASED HEALTH CENTER","2101 GRANGER AVE","32.67262","-117.07387","San Diego","6073012102","NATIONAL CITY","306374519"
"D STREET MEDICAL CENTER","590 N D ST","34.1097","-117.29192","San Bernardino","6071005701","SAN BERNARDINO","306364566"
"CHASE AVENUE FAMILY HEALTH CENTER","1111 W CHASE AVE","32.78168","-116.97659","San Diego","6073015302","EL CAJON","306374280"
"BEHAVIIORAL HEALTH SERVICES - FAMILY HEALTH CENTER","2501 W EL SEGUNDO BLVD","33.91648","-118.32065","Los Angeles","6037602700","HAWTHORNE","306198247"
"APLA HEALTH AND WELLNESS CENTER - BALDWIN HILLS","3743  S LA BREA AVE","34.0192235","-118.3556598","Los Angeles","6037236000","LOS ANGELES","306197797"
"VENICE MEDICAL AND MENTAL HEALTH SERVICES","717 LINCOLN BLVD","33.999312","-118.464182","Los Angeles","6037273200","VENICE","306195045"
"CSC COMMUNITY HEALTH CENTER - SAN GABRIEL VALLEY","320 S GARFIELD AVE","34.09181","-118.12448","Los Angeles","6037481002","ALHAMBRA","306197166"
"THE FAMILY CLINIC OF LONG BEACH","1045 ATLANTIC AVE","33.7802376","-118.1853912","Los Angeles","6037576301","LONG BEACH","306197351"
"ALTAMED MEDICAL GROUP - SENIOR BUENACARE","5425 POMONA BLVD","34.03338","-118.1495","Los Angeles","6037530400","LOS ANGELES","306194283"
"CHAPCARE LIME","513 EAST LIME AVENUE","34.1482","-117.99317","Los Angeles","6037431001","MONROVIA","306198225"
"WESLEY HEALTH CENTER (LYNWOOD)","3591 E IMPERIAL HWY","33.9306956","-118.2055316","Los Angeles","6037540202","LYNWOOD","306197571"
"CHILDRENS CLINIC FAMILY HLTH CTR, THE/N LONG BEACH","1060 E 70TH ST","33.88181","-118.17949","Los Angeles","6037570202","LONG BEACH","306196497"
"LOS ANGELES MISSION COLLEGE, STUDENT HLTH CTR","13356 ELDRIDGE AVE","34.31392","-118.41958","Los Angeles","6037106111","SYLMAR","306196173"
"INDIAN HEALTH CENTER OF SANTA CLARA VALLEY","1333 MERIDIAN AVE","37.30175","-121.91365","Santa Clara","6085502202","SAN JOSE","306431525"
"UNIVERSAL COMMUNITY HEALTH CENTER","2801 S SAN PEDRO ST","34.01963","-118.26257","Los Angeles","6037226700","LOS ANGELES","306198409"
"WHITE MEMORIAL COMMUNITY HEALTH CENTER","1828 E CESAR E CHAVEZ AVE","34.05023","-118.21552","Los Angeles","6037203500","LOS ANGELES","306198405"
"BUDDHIST TZU CHI FREE CLINIC (MOBILE CLINIC)","1000 S GARFIELD AVE","34.08455","-118.12304","Los Angeles","6037481603","ALHAMBRA","306196288"
"MISSION CITY COMMUNITY NETWORK, INC. - VICTORVILLE","15201 ELEVENTH ST","34.52726","-117.2925","San Bernardino","6071009913","VICTORVILLE","306364485"
"UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY","1209 WHITLEY AVE","36.09801","-119.56283","Kings","6031001402","CORCORAN","306164032"
"TZU CHI MOBILE CLINIC","3898 N ANN AVE","36.788526","-119.727413","Fresno","6019003104","FRESNO","306105095"
"SABLAN HEALTH CENTER","927 O ST","36.860718","-120.45784","Fresno","6019008401","FIREBAUGH","306105089"
"TODOS PARA LA SALUD","4420 N 1ST ST","36.7981","-119.77222","Fresno","6019005301","FRESNO","306105139"
"WESLEY HEALTH CENTERS (DOWNEY)","8530 FIRESTONE BLVD","33.93775","-118.12871","Los Angeles","6037551300","DOWNEY","306198053"
"JORDAN WELLNESS CENTER","10110 JUNIPER ST","33.94471","-118.23315","Los Angeles","6037242100","LOS ANGELES","306197746"
"CENTRAL CITY COMMUNITY HEALTH CENTER","5970 S CENTRAL AVE","33.98559","-118.25642","Los Angeles","6037532800","LOS ANGELES","306194705"
"OBRIA MEDICAL CLINICS OF SOUTHERN CALIFORNIA, INC.","28201 MARGUERITE PKWY","33.55385","-117.67052","Orange","6059032022","MISSION VIEJO","306304369"
"WESTSIDE FAMILY HEALTH CENTER","1711 OCEAN PARK BLVD","34.01273","-118.46645","Los Angeles","6037702201","SANTA MONICA","306190936"
"APLA HEALTH AND WELLNESS - DAVID GEFFEN CENTER","611 S KINGSLEY DR","34.0630656","-118.3031461","Los Angeles","6037211802","LOS ANGELES","306198056"
"SUN VALLEY HEALTH CENTER","7223 FAIR AVE","34.2118","-118.37469","Los Angeles","6037122120","SUN VALLEY","306197151"
"FREMONT WELLNESS CENTER","7821 AVALON BLVD","33.9682258","-118.2651723","Los Angeles","6037239502","LOS ANGELES","306197912"
"HURTT FAMILY MOBILE CLINIC","ONE HOPE DR","33.71469","-117.83216","Orange","6059075515","TUSTIN","306304431"
"ARROYO VISTA FAMILY HEALTH CENTER-MOBILE CLINIC II","6000 N FIGUEROA ST","34.11147","-118.18891","Los Angeles","6037183701","LOS ANGELES","306196420"
"CRENSHAW COMMUNITY HEALTH CENTER","3756 SANTA ROSALIA DR","34.00939","-118.33916","Los Angeles","6037236100","LOS ANGELES","306196169"
"ST. JOHNS WELL CHILD AND FAMILY CENTER","808 W 58TH ST","33.9893858","-118.2876627","Los Angeles","6037232700","LOS ANGELES","306197796"
"WATTS HEALTH CENTER","10300  COMPTON AVE","33.94307","-118.24618","Los Angeles","6037242700","LOS ANGELES","306191084"
"FAMILY HEALTHCARE NETWORK","501 N BRIDGE ST","36.33405","-119.28903","Tulare","6107001100","VISALIA","306540898"
"UMMA COMMUNITY CLINIC","711 W FLORENCE AVE","33.97468","-118.28627","Los Angeles","6037237600","LOS ANGELES","306196234"
"BAART SOUTHEAST CLINIC","4920 AVALON BLVD","33.99833","-118.26521","Los Angeles","6037229200","LOS ANGELES","306196249"
"VIA CARE COMMUNITY HEALTH CENTER","507 S ATLANTIC BLVD","34.026876","-118.155355","Los Angeles","6037530301","LOS ANGELES","306197068"
"BAART TURK STREET CLINIC","433 TURK ST","37.7822734","-122.416255","San Francisco","6075012401","SAN FRANCISCO","306384192"
"NCHS-MISSION MESA DENTAL","2216 S EL CAMINO REAL","33.18572","-117.32801","San Diego","6073018515","OCEANSIDE","306374433"
"BRIGHTER BEGINNINGS FAMILY HEALTH CLINIC","2727 MACDONALD AVE","37.93502","-122.34217","Contra Costa","6013374000","RICHMOND","306074172"
"COMMUNITY MEDICAL CENTERS, TRACY","730 N CENTRAL AVE","37.73618","-121.42578","San Joaquin","6077005405","TRACY","306394013"
"ALTERNATIVES PREGNANCY RESOURCE CENTER","1111 HOWE AVE","38.58616","-121.41551","Sacramento","6067005402","SACRAMENTO","306344187"
"CARES COMMUNITY HEALTH","1500 21ST ST","38.57049","-121.48116","Sacramento","6067001200","SACRAMENTO","306344027"
"NORTHERN VALLEY INDIAN HEALTH, INC.","500 COHASSET RD","39.75149","-121.85084","Butte","6007000300","CHICO","306044176"
"ROUND VALLEY INDIAN HEALTH CENTER, INC.","HWY 162 AND BIGGAR LN","39.8097602","-123.2480796","Mendocino","6045010100","COVELO","306231463"
"THE CHILDRENS CLINIC FAMILY HEALTH CENTER AT CESAR CHAVEZ","730 W 3RD ST","33.77052","-118.20135","Los Angeles","6037575901","LONG BEACH","306196625"
"LOCKE WELLNESS CENTER","316 E 111TH ST","33.93478","-118.26892","Los Angeles","6037240900","LOS ANGELES","306197886"
"NCHS PERRIS HEALTH CENTER","1676 N. PERRIS BLVD.","33.80293","-117.22601","Riverside","6065042617","PERRIS","306334730"
"PALMDALE MEDICAL AND MENTAL HEALTH SERVICES","2710 E PALMDALE BLVD","34.58015","-118.08094","Los Angeles","6037910602","PALMDALE","306195015"
"S. MARK TAPER FOUNDATION CHILDRENS CLINIC FAMILY HEALTH CENTER","455 E COLUMBIA ST","33.80904","-118.18731","Los Angeles","6037572202","LONG BEACH","306196887"
"TAVARUA MEDICAL AND MENTAL SERVICES","8207 WHITTIER BLVD","34.00665","-118.09604","Los Angeles","6037500600","PICO RIVERA","306194189"
"HOLLYWOOD SUNSET FREE CLINIC","3324 W SUNSET BLVD","34.0872","-118.27573","Los Angeles","6037195803","LOS ANGELES","306190383"
"SOUTH BAY FAMILY HEALTHCARE CENTER","1091 S LA BREA AVE","33.9492451","-118.3529692","Los Angeles","6037601202","INGLEWOOD","306196556"
"PREGNANCY HELP CENTER","1311 CRENSHAW BLVD","33.83507","-118.32869","Los Angeles","6037650401","TORRANCE","306194222"
"BUENA PARK COMMUNITY CLINIC","1505 E 17TH ST","33.75994","-117.84693","Orange","6059075405","SANTA ANA","306304582"
"TARZANA TREATMENT CENTERS FAMILY MEDICAL TARZANA CLINIC","18646 OXNARD ST","34.179256","-118.539776","Los Angeles","6037139302","TARZANA","306197786"
"ALTAMED MEDICAL GROUP-SENIOR BUENA CARE GRAND PLAZA","701 W CESAR E CHAVEZ AVE","34.0607","-118.24392","Los Angeles","6037207101","LOS ANGELES","306197239"
"ASIAN PACIFIC HEALTH CARE VENTURE, INC.- EL MONTE/ROSEMEAD HEALTH","9960 BALDWIN PL","34.0714021","-118.051635","Los Angeles","6037433101","EL MONTE","306197676"
"MISSION CITY COMMUNITY NETWORK, INC. - SAN FERNANDO VALLEY MOBILE CLINIC","9919 LAUREL CANYON BLVD","34.25063","-118.42355","Los Angeles","6037104822","PACOIMA","306197815"
"ALL-INCLUSIVE COMMUNITY HEALTH CENTER","1311 N SAN FERNANDO BLVD","34.1893761","-118.3207868","Los Angeles","6037310601","BURBANK","306197569"
"PLANNED PARENTHOOD, EAST LOS ANGELES CENTER","5068 WHITTIER BLVD","34.02105","-118.16038","Los Angeles","6037531602","LOS ANGELES","306197107"
"ALTAMED MEDICAL GROUP","10418 VALLEY BLVD","34.07648","-118.0459","Los Angeles","6037432801","EL MONTE","306197101"
"ASIAN PACIFIC HEALTH CARE VENTURE - JMHS HEALTH CENTER","3939 TRACY ST","34.1073","-118.27709","Los Angeles","6037195201","LOS ANGELES","306196199"
"MENDOCINO COAST CLINICS PEDIATRIC GROUP","510 CYPRESS ST","39.4326","-123.79873","Mendocino","6045010500","FORT BRAGG","306234037"
"FRANK KIANG MEDICAL CENTER","250 E 18TH ST","37.79998","-122.25266","Alameda","6001405302","OAKLAND","306014272"
"PLANNED PARENTHOOD MAR MONTE - TRACY HEALTH CENTER","1441 N TRACY BLVD","37.7447909","-121.4353251","San Joaquin","6077005308","TRACY","306394093"
"LOGAN HEIGHTS FAMILY COUNSELING CENTER","2204 NATIONAL AVE","32.6972763","-117.139805","San Diego","6073005000","SAN DIEGO","306374438"
"LEMON GROVE FAMILY HEALTH CENTER","7592 BROADWAY","32.7427438","-117.0344478","San Diego","6073014400","LEMON GROVE","306374436"
"KIDCARE EXPRESS","823 GATEWAY CENTER WAY","32.7150356","-117.1133094","San Diego","6073003403","SAN DIEGO","306374470"
"DTFHC AT CONNECTIONS","1250 6TH AVE","32.7184","-117.15929","San Diego","6073005300","SAN DIEGO","306374494"
"VISTA COMMUNITY CLINIC MOBILE HEALTH VAN","1000 VALE TERRACE DR","33.20906","-117.22881","San Diego","6073019601","VISTA","306374532"
"NCHS CARLSBAD FAMILY MEDICINE","1295 CARLSBAD VILLAGE DR","33.16584","-117.33826","San Diego","6073017801","CARLSBAD","306374480"
"GOLDEN VALLEY HEALTH CENTER","198 N G ST","37.6295","-121.00599","Stanislaus","6099002200","EMPIRE","306504093"
"GOLDEN VALLEY HEALTH CENTER","127 EL PORTAL DR","37.32669","-120.46822","Merced","6047001101","MERCED","306244048"
"GOLDEN VALLEY HEALTH CENTERS","2101 TENAYA DR","37.63243","-120.95905","Stanislaus","6099002100","MODESTO","306504067"
"GOLDEN VALLEY HEALTH CENTER - LOS BANOS","821 TEXAS AVE","37.06389","-120.86064","Merced","6047002201","LOS BANOS","306242279"
"GARDNER SOUTH COUNTY HEALTH CENTER","7526 MONTEREY ST","37.00843","-121.56939","Santa Clara","6085512603","GILROY","306434186"
"DEATH VALLEY HEALTH CENTER","140 STATE HWY 127","35.97545","-116.27034","Inyo","6027000800","SHOSHONE","306140067"
"HEALTHRIGHT  360","1563 MISSION ST","37.77327","-122.41836","San Francisco","6075017700","SAN FRANCISCO","306384240"
"30TH STREET COMMUNITY CLINIC","225 30TH ST","37.7421656","-122.4252001","San Francisco","6075021800","SAN FRANCISCO","306384044"
"DAVIS COMMUNITY CLINIC","2051 JOHN JONES RD","38.5638706","-121.7696976","Yolo","6113010505","DAVIS","306574020"
"AXIS COMMUNITY HEALTH","5925 W LAS POSITAS BLVD","37.68349","-121.89933","Alameda","6001450743","PLEASANTON","306014381"
"CLINICA DE SALUD DEL VALLE DE SALINAS-KING CITY","122 E SAN ANTONIO DR","36.2219419","-121.1268577","Monterey","6053011304","KING CITY","306274085"
"BIG SUR HEALTH CENTER","46896 HIGHWAY 1","36.33183","-121.88759","Monterey","6053011502","BIG SUR","306271905"
"BANNING FAMILY COMMUNITY HEALTH CENTER","1070 E RAMSEY ST","33.92535","-116.86506","Riverside","6065044200","BANNING","306334677"
"CLINICAS DEL CAMINO REAL INC NORTH OXNARD","1300 N VENTURA RD","34.2146371","-119.1943765","Ventura","6111003300","OXNARD","306564138"
"COMMUNITY HEALTH CENTERS GUADALUPE","4723 W MAIN ST","34.95761","-120.57764","Santa Barbara","6083002502","GUADALUPE","306424115"
"PLAZA HEALTH CENTER","525 E PLAZA DR","34.93736","-120.42982","Santa Barbara","6083002103","SANTA MARIA","306424098"
"PERINATAL, OBSTETRICS AND GYNECOLOGY HEALTH CENTER","116 S PALISADE DR","34.95273","-120.41206","Santa Barbara","6083002211","SANTA MARIA","306424089"
"COMMUNITY HEALTH CENTERS CASA","77 CASA ST","35.29293","-120.665","San Luis Obispo","6079010902","SAN LUIS OBISPO","306404078"
"COMMUNITY MEDICAL CENTERS - LODI","2401 W TURNER RD","38.14566","-121.30554","San Joaquin","6077004105","LODI","306394014"
"BAART MARKET CLINIC","1111 MARKET ST","37.78023","-122.41278","San Francisco","6075017601","SAN FRANCISCO","306384166"
"NATIVE AMERICAN HEALTH CENTER","160 CAPP ST","37.7640552","-122.4189029","San Francisco","6075020100","SAN FRANCISCO","306380896"
"MAYVIEW COMMUNITY HEALTH CENTER-CNC","785 MORSE AVE","37.3948973","-122.0188144","Santa Clara","6085509000","SUNNYVALE","306434179"
"MISSION NEIGHBORHOOD HEALTH CENTER","240 SHOTWELL ST","37.76475","-122.41635","San Francisco","6075017700","SAN FRANCISCO","306380891"
"GHS WOMENS CENTER","100 OCONNOR DR","37.32376","-121.93716","Santa Clara","6085502001","SAN JOSE","306434294"
"ALVISO HEALTH CENTER","1621 GOLD ST","37.42459","-121.97605","Santa Clara","6085504602","ALVISO","306430707"
"COMMUNITY HEIGHTS FAMILY MEDICINE","4690 EL CAJON BLVD","32.75594","-117.09323","San Diego","6073002301","SAN DIEGO","306374567"
"CLINICAS DE SALUD DEL PUEBLO, INC","900 MAIN ST","32.97861","-115.52854","Imperial","6025010700","BRAWLEY","306130675"
"PLANNED PARENTHOOD - EL CENTRO","1463 S 4TH ST","32.78039","-115.55235","Imperial","6025011700","EL CENTRO","306134033"
"GARY AND MARY WEST SENIOR DENTAL CENTER, INC.","1525 4TH AVE","32.72122","-117.16113","San Diego","6073005600","SAN DIEGO","306374569"
"LA MAESTRA COMMUNITY HEALTH CENTERS - EL CAJON DENTAL","183 S 1ST ST","32.79379","-116.94456","San Diego","6073015704","EL CAJON","306374374"
"PLANNED PARENTHOOD - MISSION BAY CLINIC","4501 MISSION BAY DR","32.80305","-117.2166","San Diego","6073007800","SAN DIEGO","306374301"
"ST. JOHNS WELL CHILD AND FAMILY CENTER, INC.","3628 E IMPERIAL HWY","33.93072","-118.20445","Los Angeles","6037540203","LYNWOOD","306197838"
"HILL STREET MEDICAL AND MENTAL HEALTH SERVICES","3130 S HILL ST","34.02163","-118.27358","Los Angeles","6037224600","LOS ANGELES","306197940"
"MENDOCINO COMMUNITY HEALTH CLINIC - LAKEVIEW HEALTH CENTER","5335 LAKESHORE BLVD","39.10542","-122.90292","Lake","6033000300","LAKEPORT","306174009"
"SEBASTOPOL COMMUNITY HEALTH CENTER","6800 PALM AVE","38.39624","-122.81773","Sonoma","6097153403","SEBASTOPOL","306494107"
"MENDOCINO COMMUNITY HEALTH CLINIC, INC.","333 LAWS AVE","39.12781","-123.21112","Mendocino","6045011300","UKIAH","306234011"
"ALTA FAMILY HEALTH CLINIC, INC.","888 N ALTA AVE","36.55286","-119.39507","Tulare","6107000402","DINUBA","306544053"
"GOLETA NEIGHBORHOOD CLINIC","5580 CALLE REAL","34.4413","-119.81832","Santa Barbara","6083002914","GOLETA","306424107"
"COMMUNITY HEALTH CENTERS MORRO BAY","660 HARBOR ST","35.3669","-120.84573","San Luis Obispo","6079010603","MORRO BAY","306404051"
"PACIFIC COAST HEALTH CENTER","689 TANK FARM RD","35.2478","-120.64438","San Luis Obispo","6079011503","SAN LUIS OBISPO","306404088"
"COMMUNITY HEALTH CENTERS MOBILE DENTAL","1551 BISHOP ST","35.2736393","-120.6448129","San Luis Obispo","6079011001","SAN LUIS OBISPO","306404071"
"COMMUNITY HEALTH CENTERS ATASCADERO","7512  MORRO RD","35.47707","-120.66751","San Luis Obispo","6079012600","ATASCADERO","306404066"
"COMMUNITY HEALTH CENTERS WOMENS HEALTH","1551 BISHOP ST","35.2745","-120.6459","San Luis Obispo","6079011002","SAN LUIS OBISPO","306404064"
